Image Name		          3True Positive		True Negative		False Negative		False Positive		Good hits				Bad hits
line_soccer_00024.png : (1.1369949494949496, 79.2763047138047, 0.8484848484848486, 18.738215488215488, 80.41329966329967, 19.586700336700336)
line_soccer_00050.png : (0.3984638047138047, 79.50620791245791, 0.7173821548821548, 19.377946127946128, 79.90467171717171, 20.09532828282828)
soccer02_2401.png : (1.0817057291666665, 80.13444010416667, 0.9816623263888888, 17.80219184027778, 81.21614583333334, 18.783854166666668)
line_soccer_00251.png : (0.24347643097643099, 73.90109427609428, 0.003367003367003367, 25.852062289562287, 74.14457070707071, 25.855429292929294)
soccer02_2366.png : (1.2074652777777777, 81.46397569444444, 0.9947916666666667, 16.33376736111111, 82.67144097222221, 17.32855902777778)
soccer02_2373.png : (1.717339409722222, 83.76692708333333, 0.9058159722222223, 13.609917534722221, 85.48426649305554, 14.515733506944445)
line_soccer_00173.png : (0.29229797979797983, 83.47064393939394, 0.20433501683501681, 16.032723063973066, 83.76294191919193, 16.23705808080808)
line_soccer_00184.png : (0.3691077441077441, 81.92224326599327, 0.936132154882155, 16.772516835016834, 82.29135101010101, 17.70864898989899)
line_soccer_00020.png : (1.3701599326599325, 80.38236531986533, 0.719486531986532, 17.527988215488215, 81.75252525252526, 18.247474747474747)
line_soccer_00222.png : (0.4340277777777778, 81.30366161616162, 1.070496632996633, 17.191813973063972, 81.73768939393939, 18.26231060606061)
line_soccer_00252.png : (1.1686658249158248, 93.90193602693603, 0.8946759259259258, 4.034722222222222, 95.07060185185185, 4.929398148148148)
line_soccer_00267.png : (1.1656144781144782, 69.53703703703704, 0.6331018518518519, 28.664246632996633, 70.70265151515152, 29.297348484848484)
line_soccer_00250.png : (0.6427819865319866, 71.49210858585859, 0.27598905723905726, 27.589120370370367, 72.13489057239056, 27.865109427609426)
line_soccer_00266.png : (1.3986742424242424, 65.63762626262626, 1.031986531986532, 31.931712962962962, 67.0363005050505, 32.963699494949495)
line_soccer_00270.png : (0.5991161616161617, 84.33522727272728, 0.7400042087542087, 14.325652356902358, 84.93434343434345, 15.065656565656566)
soccer02_2360.png : (0.7213541666666666, 80.20789930555556, 0.6104600694444444, 18.460286458333332, 80.92925347222221, 19.070746527777775)
line_soccer_00066.png : (0.11121632996632996, 88.45265151515152, 0.8132365319865319, 10.622895622895623, 88.56386784511785, 11.436132154882154)
soccer02_2392.png : (1.4462890625, 75.95518663194444, 0.6485460069444444, 21.94997829861111, 77.40147569444444, 22.598524305555557)
soccer02_2349.png : (0.823025173611111, 82.55425347222223, 0.1220703125, 16.500651041666668, 83.37727864583334, 16.622721354166668)
line_soccer_00002.png : (0.20265151515151517, 79.94570707070707, 0.8320707070707071, 19.019570707070706, 80.14835858585859, 19.85164141414141)
line_soccer_00195.png : (1.3485900673400675, 71.24410774410774, 0.6517255892255892, 26.7555765993266, 72.59269781144782, 27.407302188552187)
line_soccer_00205.png : (0.9499158249158248, 71.91224747474747, 1.0466119528619529, 26.091224747474744, 72.8621632996633, 27.1378367003367)
line_soccer_00247.png : (0.9310816498316499, 71.5050505050505, 1.1508838383838382, 26.412984006734007, 72.43613215488216, 27.563867845117844)
line_soccer_00274.png : (1.7265361952861953, 67.90309343434343, 0.48863636363636365, 29.881734006734007, 69.62962962962963, 30.37037037037037)
soccer02_2348.png : (0.658962673611111, 83.5986328125, 0.3206380208333333, 15.421766493055555, 84.2575954861111, 15.74240451388889)
soccer02_2354.png : (0.53125, 80.96809895833333, 0.4096137152777778, 18.09103732638889, 81.49934895833334, 18.500651041666668)
line_soccer_00264.png : (0.849642255892256, 78.02640993265993, 1.154040404040404, 19.96990740740741, 78.8760521885522, 21.123947811447813)
soccer02_2363.png : (0.6537543402777778, 94.9150390625, 0.4083116319444444, 4.022894965277778, 95.56879340277777, 4.431206597222221)
line_soccer_00080.png : (0.09122474747474747, 76.18171296296296, 0.7510521885521886, 22.9760101010101, 76.27293771043772, 23.72706228956229)
line_soccer_00009.png : (1.3244949494949496, 77.3510101010101, 1.0963804713804715, 20.228114478114477, 78.67550505050505, 21.324494949494948)
line_soccer_00033.png : (0.9313973063973064, 81.67150673400674, 1.3288089225589226, 16.068287037037038, 82.60290404040404, 17.39709595959596)
line_soccer_00269.png : (1.1805555555555556, 72.44802188552188, 0.7586279461279462, 25.612794612794616, 73.62857744107744, 26.371422558922564)
line_soccer_00283.png : (1.2873526936026936, 72.48789983164983, 0.9024621212121213, 25.32228535353535, 73.77525252525253, 26.224747474747474)
line_soccer_00255.png : (0.7247474747474747, 72.21822390572392, 0.1999158249158249, 26.857112794612792, 72.94297138047139, 27.057028619528616)
line_soccer_00029.png : (0.48021885521885527, 77.1891835016835, 0.553872053872054, 21.77672558922559, 77.66940235690235, 22.330597643097644)
soccer02_2327.png : (0.16395399305555555, 84.02810329861111, 0.7106119791666666, 15.097330729166666, 84.19205729166667, 15.807942708333334)
line_soccer_00220.png : (0.46864478114478114, 78.28556397306397, 0.665719696969697, 20.58007154882155, 78.75420875420875, 21.245791245791246)
line_soccer_00193.png : (1.1957070707070707, 81.76483585858585, 0.781986531986532, 16.25747053872054, 82.96054292929294, 17.03945707070707)
line_soccer_00068.png : (0.3026094276094276, 84.7422138047138, 0.8625841750841751, 14.092592592592593, 85.04482323232322, 14.955176767676766)
line_soccer_00074.png : (0.8419612794612794, 96.54840067340066, 0.21464646464646464, 2.3949915824915826, 97.39036195286195, 2.609638047138047)
line_soccer_00141.png : (1.3930976430976432, 88.2628367003367, 0.8941498316498316, 9.449915824915825, 89.65593434343434, 10.344065656565657)
line_soccer_00183.png : (0.7094907407407407, 76.50820707070707, 0.9024621212121213, 21.879840067340066, 77.2176978114478, 22.78230218855219)
line_soccer_00258.png : (0.6588804713804713, 70.26357323232322, 0.9278198653198653, 28.14972643097643, 70.92245370370371, 29.077546296296298)
line_soccer_00260.png : (0.6706649831649831, 73.37510521885523, 0.7450547138047138, 25.209175084175083, 74.0457702020202, 25.9542297979798)
line_soccer_00282.png : (0.8324915824915825, 78.6924452861953, 0.9355008417508418, 19.53956228956229, 79.52493686868686, 20.47506313131313)
line_soccer_00233.png : (1.5798611111111112, 76.30271464646464, 0.7162247474747475, 21.401199494949495, 77.88257575757575, 22.117424242424242)
line_soccer_00284.png : (1.2811447811447811, 78.97390572390573, 0.9159301346801346, 18.82901936026936, 80.2550505050505, 19.744949494949495)
soccer02_2362.png : (1.1267361111111112, 86.26280381944444, 0.5719401041666666, 12.038519965277777, 87.38953993055556, 12.610460069444443)
line_soccer_00192.png : (1.4930555555555556, 73.5569234006734, 0.6305765993265994, 24.319444444444443, 75.04997895622895, 24.95002104377104)
line_soccer_00198.png : (0.39446548821548816, 74.8638468013468, 0.7807239057239057, 23.960963804713806, 75.25831228956228, 24.741687710437713)
line_soccer_00048.png : (0.9161405723905724, 75.47579966329965, 1.1351010101010102, 22.472958754208754, 76.39194023569023, 23.608059764309765)
soccer02_2321.png : (0.4554036458333333, 86.34429253472223, 0.2592230902777778, 12.941080729166668, 86.79969618055556, 13.200303819444445)
line_soccer_00190.png : (0.7389520202020202, 76.13215488215488, 1.1020622895622896, 22.026830808080806, 76.8711069023569, 23.128893097643097)
soccer02_2358.png : (0.8181423611111112, 81.58203125, 0.6502821180555556, 16.949544270833332, 82.4001736111111, 17.59982638888889)
line_soccer_00012.png : (0.2553661616161616, 76.96233164983165, 0.7085437710437711, 22.07375841750842, 77.21769781144782, 22.78230218855219)
soccer02_2342.png : (0.630859375, 92.26725260416667, 1.2072482638888888, 5.894639756944445, 92.89811197916667, 7.101888020833333)
soccer02_2361.png : (0.5692274305555556, 81.83908420138889, 0.4055989583333333, 17.18608940972222, 82.40831163194444, 17.591688368055554)
line_soccer_00285.png : (1.5149410774410774, 73.56555134680136, 0.700547138047138, 24.21896043771044, 75.08049242424242, 24.919507575757578)
line_soccer_00037.png : (1.4087752525252526, 80.43949915824916, 0.44970538720538716, 17.7020202020202, 81.84827441077441, 18.151725589225588)
line_soccer_00017.png : (0.7455808080808081, 74.9346590909091, 0.5495580808080808, 23.77020202020202, 75.6802398989899, 24.3197601010101)
line_soccer_00107.png : (1.601010101010101, 91.85879629629629, 0.8289141414141413, 5.711279461279462, 93.4598063973064, 6.540193602693603)
line_soccer_00219.png : (0.5743897306397306, 85.95654461279462, 0.446233164983165, 13.022832491582491, 86.53093434343435, 13.469065656565657)
line_soccer_00022.png : (0.9525462962962963, 65.76704545454545, 1.427504208754209, 31.85290404040404, 66.71959175084176, 33.28040824915825)
