Image Name		          True Positive		True Negative		False Negative		False Positive		Good hits				Bad hits
line_image.002992.png : (0.7176178287592233, 91.69066296945854, 1.2457339906147793, 6.345985211167464, 92.40828079821776, 7.591719201782244)
line_image.001668.png : (0.33940449668989275, 59.924989334976544, 0.4431909750201451, 39.292415193313424, 60.26439383166643, 39.73560616833357)
line_image.001669.png : (0.5428299442258773, 63.47041838492045, 0.6999415398713877, 35.28681013098229, 64.01324832914632, 35.98675167085368)
line_1277388053Image000005.png : (0.6563562925170069, 89.59353741496598, 0.7070578231292517, 9.043048469387754, 90.24989370748298, 9.750106292517007)
line_image.002160.png : (1.4160781153718538, 85.63026338657946, 1.8967941729471804, 11.056864325101515, 87.0463415019513, 12.953658498048695)
line_image.003010.png : (0.6678477192649823, 93.11760360872793, 0.4688660315052693, 5.745682640501809, 93.78545132799292, 6.214548672007078)
line_1277388053Image000012.png : (0.5551658163265306, 88.60437925170068, 0.7979379251700681, 10.042517006802722, 89.15954506802721, 10.84045493197279)
line_1277388031Image000040.png : (0.33003826530612246, 93.65338010204081, 0.3818027210884354, 5.634778911564626, 93.98341836734694, 6.016581632653061)
line_image.000476.png : (0.32320946106081433, 82.9742775434106, 0.7913842410453302, 15.911128754483258, 83.2974870044714, 16.70251299552859)
line_image.004341.png : (1.177300090060198, 85.19773743502236, 1.7700976442148173, 11.854864830702628, 86.37503752508255, 13.624962474917446)
line_1277388031Image000029.png : (0.4227253401360544, 94.07440476190476, 0.3246173469387755, 5.1782525510204085, 94.49713010204081, 5.502869897959184)
line_image.000365.png : (0.0, 78.83338468344631, 0.01639253606357934, 21.150222780490115, 78.83338468344631, 21.166615316553695)
line_image.003028.png : (0.7528716563176439, 92.49883474743645, 1.0357910287402632, 5.712502567505648, 93.25170640375408, 6.748293596245912)
line_image.000292.png : (1.0434935456858005, 82.86367730009006, 3.123173120980866, 12.969656033243274, 83.90717084577585, 16.092829154224138)
line_image.000869.png : (0.5477674550884012, 88.56699609739141, 1.552847166263766, 9.332389281256418, 89.11476355247981, 10.885236447520183)
