Plus on augmente l'épaisseur des lignes, moins notre algorithme est précis. Le pourcentage de 'Good Hits' diminue. Le temps de calcul n'est pas particulièrement affecté.



Image Name		          3True Positive		True Negative		False Negative		False Positive		Good hits				Bad hits
line_sudoku_00033.png : (4.157840574484706, 92.56260891773331, 0.8430795925725617, 2.4364709152094224, 96.72044949221802, 3.2795505077819844)
line_sudoku_00197.png : (1.53050597920798, 91.53699822726999, 1.7739506339763238, 2.0585451595457003, 96.16750420647797, 3.8324957935220243)
line_sudoku_00194.png : (4.3933282254672195, 91.7547397992909, 1.2988439697133587, 2.553088005528514, 96.14806802475813, 3.8519319752418726)
line_sudoku_00025.png : (4.301780992728802, 91.25550222342407, 1.0485209722973379, 3.394195811549787, 95.55728321615287, 4.442716783847125)
line_sudoku_00031.png : (4.2392471906736375, 91.83145168559582, 0.9026087675019531, 3.026692356228592, 96.07069887626946, 3.929301123730545)
line_sudoku_00005.png : (4.370417943633195, 91.95952391683193, 0.8856138453217955, 2.7844442942130883, 96.32994186046511, 3.6700581395348832)
line_sudoku_00184.png : (3.701512829757827, 91.97745778498889, 2.0429586563307494, 2.278070728922541, 95.6789706147467, 4.32102938525329)
line_sudoku_00195.png : (4.728062466197945, 91.84478471846644, 0.9207304248542756, 2.506422390481341, 96.5728471846644, 3.427152815335617)
line_sudoku_00015.png : (3.8983159064960042, 92.44392614626526, 0.9981934679406286, 2.6595644792981195, 96.34224205276126, 3.6577579472387476)
line_sudoku_00187.png : (3.9182215612042546, 91.59849918875067, 1.8707559641848448, 2.6125232858602248, 95.51672074995491, 4.483279250045069)
line_sudoku_00193.png : (4.3062879334174635, 92.06684544198065, 1.4976188330028244, 2.1292477915990626, 96.37313337539811, 3.626866624601887)
line_sudoku_00215.png : (3.4431148969412897, 91.19569136470163, 2.381448680968692, 2.979745057388378, 94.63880626164293, 5.36119373835707)
line_sudoku_00217.png : (2.880216783847125, 90.68190012619434, 2.720971546181119, 3.7169115437774174, 93.56211691004145, 6.437883089958536)
line_sudoku_00236.png : (4.234082987801214, 91.28085376479778, 1.7315102758247702, 2.7535529715762275, 95.514936752599, 4.485063247400998)
line_sudoku_00237.png : (3.74601886905835, 91.42704765338621, 2.114881918153957, 2.7120515594014782, 95.17306652244457, 4.826933477555436)
line_sudoku_00029.png : (4.412388828796346, 92.30289646054925, 0.7251479778859444, 2.5595667327684635, 96.71528528934559, 3.284714710654408)
line_sudoku_00188.png : (4.129484405985217, 91.17268718826995, 1.6179917072291328, 3.079836698515714, 95.30217159425516, 4.697828405744847)
line_sudoku_00203.png : (4.777075446187128, 92.20177197884742, 1.0183808064419204, 2.0027717685235262, 96.97884742503456, 3.0211525749654466)
line_sudoku_00395.png : (4.458021603269034, 91.87398593834504, 0.903923291869479, 2.7640691665164354, 96.33200754161409, 3.6679924583859145)
line_sudoku_00209.png : (3.9474227810828677, 91.25907021813593, 2.0673712517276606, 2.7261357490535425, 95.2064929992188, 4.7935070007812035)
line_sudoku_00231.png : (4.30572456583138, 91.16010531218076, 1.611606874586864, 2.9225632474009977, 95.46582987801214, 4.534170121987861)
line_sudoku_00010.png : (4.3280714800793225, 92.33012589387657, 0.7684333874166216, 2.5733692386274862, 96.65819737395589, 3.3418026260441076)
line_sudoku_00218.png : (3.1336383029865993, 90.38472372453579, 2.65317964665585, 3.8284583258217655, 93.51836202752239, 6.481637972477615)
line_sudoku_00394.png : (4.6935092542515475, 91.34132188570399, 0.8987590889970554, 3.0664097710474127, 96.03483113995553, 3.9651688600444683)
line_sudoku_00200.png : (4.533043386815696, 91.87323478156361, 1.3226931975241873, 2.2710286340965085, 96.4062781683793, 3.593721831620696)
line_sudoku_00020.png : (4.177746229192957, 91.22451700618953, 1.2589387656991766, 3.3387979989183343, 95.40226323538249, 4.597736764617511)
line_sudoku_00206.png : (4.624684514151793, 91.51493299681509, 1.5455050778198425, 2.3148774112132684, 96.13961751096689, 3.860382489033111)
line_sudoku_00012.png : (4.744400126194339, 90.86602743224566, 0.9532179556517035, 3.4363544859082986, 95.61042755844, 4.389572441560002)
line_sudoku_00028.png : (4.552197884742504, 91.71680638182802, 0.9217632654287603, 2.809232468000721, 96.26900426657052, 3.7309957334294817)
line_sudoku_00196.png : (4.824773901808785, 91.79811910341927, 0.9182891653145845, 2.4588178294573644, 96.62289300522805, 3.3771069947719488)
line_sudoku_00023.png : (4.318118652725197, 91.51080163451716, 1.124481701820804, 3.046598010936843, 95.82892028724235, 4.171079712757647)
line_sudoku_00024.png : (3.8386928369689324, 91.51915825371071, 1.425977254972658, 3.2161716543476957, 95.35785109067965, 4.642148909320354)
line_sudoku_00014.png : (4.242439606994772, 92.31923412054564, 0.5881557598702001, 2.8501705125893877, 96.56167372754042, 3.438326272459588)
line_sudoku_00032.png : (4.042819692326182, 92.29453984135569, 1.0468308695390902, 2.6158095967790396, 96.33735953368186, 3.6626404663181296)
line_sudoku_00017.png : (4.089391412775675, 92.7075821765519, 0.7852405204014182, 2.417785890271017, 96.79697358932758, 3.2030264106724355)
line_sudoku_00234.png : (4.535578540953067, 92.42345712397092, 1.0464552911483687, 1.9945090439276485, 96.95903566492399, 3.040964335076017)
line_sudoku_00003.png : (3.9717414818820984, 91.82919821525148, 1.0180052280511989, 3.181055074815215, 95.80093969713359, 4.199060302866414)
line_sudoku_00185.png : (4.290138062616429, 92.54467504957636, 1.5130175470224145, 1.6521693407848086, 96.83481311219279, 3.165186887807223)
